page_name,timestamp,user_id,utm_campaign,utm_source
2 - shopping_cart,2018-01-07 00:53:06,24839,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-10 23:16:06,24839,weekly-newsletter,email
1 - landing_page,2018-01-30 14:36:12,24965,cool-tshirts-search,google
1 - landing_page,2018-01-29 05:43:52,24972,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-29 07:59:52,24972,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-31 04:28:52,24972,retargetting-campaign,email
1 - landing_page,2018-01-22 18:10:26,24980,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-22 21:25:26,24980,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-24 00:24:26,24980,retargetting-campaign,email
4 - purchase,2018-01-24 00:25:26,24980,retargetting-campaign,email
1 - landing_page,2018-01-18 05:47:10,25001,cool-tshirts-search,google
2 - shopping_cart,2018-01-18 08:41:10,25001,cool-tshirts-search,google
3 - checkout,2018-01-22 16:32:10,25001,retargetting-ad,facebook
1 - landing_page,2018-01-04 16:06:20,25040,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-04 18:32:20,25040,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-06 04:35:20,25040,retargetting-campaign,email
1 - landing_page,2018-01-11 21:01:22,25117,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-11 22:30:22,25117,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-25 09:34:22,25213,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-25 11:17:22,25213,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-29 10:42:22,25213,weekly-newsletter,email
4 - purchase,2018-01-29 10:53:22,25213,weekly-newsletter,email
1 - landing_page,2018-01-14 19:48:34,25340,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-14 23:52:34,25340,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-17 14:09:34,25340,weekly-newsletter,email
1 - landing_page,2018-01-20 04:47:46,25403,cool-tshirts-search,google
2 - shopping_cart,2018-01-20 09:28:46,25403,cool-tshirts-search,google
1 - landing_page,2018-01-22 22:12:00,25426,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 22:50:00,25426,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-27 08:51:00,25426,retargetting-ad,facebook
1 - landing_page,2018-01-25 12:09:28,25662,cool-tshirts-search,google
2 - shopping_cart,2018-01-25 16:13:28,25662,cool-tshirts-search,google
3 - checkout,2018-01-30 00:06:28,25662,retargetting-campaign,email
1 - landing_page,2018-01-24 01:13:08,25669,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-10 18:40:46,25698,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 21:28:46,25698,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-15 13:43:46,25698,weekly-newsletter,email
1 - landing_page,2018-01-25 02:17:01,25699,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-25 02:27:01,25699,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-06 00:39:48,25760,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-06 05:25:48,25760,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 17:43:48,25760,retargetting-ad,facebook
1 - landing_page,2018-01-28 17:34:57,25784,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-28 20:29:57,25784,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-02-01 16:41:57,25784,weekly-newsletter,email
1 - landing_page,2018-01-29 11:46:51,25816,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-29 12:36:51,25816,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-12 13:55:02,25821,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-12 18:41:02,25821,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-16 00:34:02,25821,weekly-newsletter,email
1 - landing_page,2018-01-24 12:31:38,25828,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-24 15:42:38,25828,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-28 17:09:38,25828,retargetting-ad,facebook
1 - landing_page,2018-01-30 19:14:34,25877,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-30 23:43:34,25877,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-02-02 20:34:34,25877,retargetting-campaign,email
1 - landing_page,2018-01-10 07:22:34,25879,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-10 08:06:34,25879,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-12 19:36:34,25879,retargetting-campaign,email
1 - landing_page,2018-01-10 06:12:19,25919,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-09 17:47:23,25923,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 18:35:23,25923,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-11 04:22:23,25923,retargetting-ad,facebook
1 - landing_page,2018-01-18 09:54:17,25928,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-18 12:12:17,25928,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-21 15:04:17,25928,retargetting-campaign,email
4 - purchase,2018-01-21 15:10:17,25928,retargetting-campaign,email
1 - landing_page,2018-01-21 05:48:03,25979,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-21 09:26:03,25979,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-24 11:57:03,25979,retargetting-ad,facebook
1 - landing_page,2018-01-18 09:55:55,26015,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-14 02:16:20,26163,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-14 05:15:20,26163,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-22 18:00:48,26205,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 21:33:48,26205,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-27 21:01:48,26205,weekly-newsletter,email
1 - landing_page,2018-01-20 22:01:21,26231,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 22:53:21,26231,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-25 22:29:21,26231,weekly-newsletter,email
4 - purchase,2018-01-25 22:30:21,26231,weekly-newsletter,email
1 - landing_page,2018-01-29 13:15:00,26234,cool-tshirts-search,google
2 - shopping_cart,2018-01-29 18:14:00,26234,cool-tshirts-search,google
3 - checkout,2018-01-30 20:07:00,26234,weekly-newsletter,email
1 - landing_page,2018-01-16 21:41:23,26279,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-17 02:11:23,26279,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-30 15:14:58,26279,cool-tshirts-search,google
2 - shopping_cart,2018-01-30 17:15:58,26279,cool-tshirts-search,google
3 - checkout,2018-02-01 06:18:58,26279,weekly-newsletter,email
1 - landing_page,2018-01-09 10:02:51,26292,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-09 14:01:51,26292,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-11 10:51:51,26292,retargetting-ad,facebook
4 - purchase,2018-01-11 10:52:51,26292,retargetting-ad,facebook
1 - landing_page,2018-01-07 04:06:42,26297,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-07 08:55:42,26297,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-11 04:20:42,26297,weekly-newsletter,email
1 - landing_page,2018-01-29 07:36:25,26355,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-29 09:58:25,26355,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-02-02 04:07:25,26355,weekly-newsletter,email
1 - landing_page,2018-01-25 10:16:23,26378,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-25 13:13:23,26378,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-26 18:00:23,26378,retargetting-ad,facebook
4 - purchase,2018-01-26 18:06:23,26378,retargetting-ad,facebook
1 - landing_page,2018-01-11 06:40:38,26382,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-11 09:01:38,26382,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-14 04:35:38,26382,weekly-newsletter,email
4 - purchase,2018-01-14 04:40:38,26382,weekly-newsletter,email
1 - landing_page,2018-01-10 20:06:14,26395,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 20:21:14,26395,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-03 09:01:50,26397,cool-tshirts-search,google
2 - shopping_cart,2018-01-03 11:50:50,26397,cool-tshirts-search,google
3 - checkout,2018-01-07 07:27:50,26397,weekly-newsletter,email
4 - purchase,2018-01-07 07:33:50,26397,weekly-newsletter,email
1 - landing_page,2018-01-19 19:31:08,26402,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-19 21:42:08,26402,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-24 14:34:08,26402,weekly-newsletter,email
1 - landing_page,2018-01-09 20:50:09,26460,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 01:27:09,26460,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-14 12:23:09,26460,retargetting-ad,facebook
1 - landing_page,2018-01-02 01:16:06,26516,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-02 06:04:06,26516,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-19 14:31:28,26528,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-19 18:36:28,26528,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-24 07:10:28,26528,paid-search,google
4 - purchase,2018-01-24 07:23:28,26528,paid-search,google
1 - landing_page,2018-01-07 09:10:53,26551,cool-tshirts-search,google
2 - shopping_cart,2018-01-07 13:01:53,26551,cool-tshirts-search,google
3 - checkout,2018-01-11 10:48:53,26551,paid-search,google
4 - purchase,2018-01-11 10:51:53,26551,paid-search,google
1 - landing_page,2018-01-02 11:09:41,26627,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-02 14:15:41,26627,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-15 23:50:57,26663,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-16 03:02:57,26663,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-20 17:54:57,26663,weekly-newsletter,email
4 - purchase,2018-01-20 18:05:57,26663,weekly-newsletter,email
1 - landing_page,2018-01-25 21:36:51,26671,cool-tshirts-search,google
2 - shopping_cart,2018-01-26 01:57:51,26671,cool-tshirts-search,google
3 - checkout,2018-01-28 05:13:51,26671,retargetting-campaign,email
1 - landing_page,2018-01-06 23:23:17,26788,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-07 00:06:17,26788,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-09 17:00:17,26788,retargetting-campaign,email
1 - landing_page,2018-01-29 10:18:07,26811,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-29 14:17:07,26811,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-31 17:11:07,26811,paid-search,google
4 - purchase,2018-01-31 17:25:07,26811,paid-search,google
1 - landing_page,2018-01-07 00:34:04,26835,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-07 01:36:04,26835,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 02:04:04,26835,getting-to-know-cool-tshirts,nytimes
4 - purchase,2018-01-07 02:12:04,26835,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-23 04:20:39,26865,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-23 06:17:39,26865,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-24 17:12:53,26954,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-24 18:10:53,26954,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-27 22:16:53,26954,weekly-newsletter,email
4 - purchase,2018-01-27 22:25:53,26954,weekly-newsletter,email
1 - landing_page,2018-01-02 05:17:03,26982,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-02 06:23:03,26982,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-03 22:00:03,26982,retargetting-ad,facebook
4 - purchase,2018-01-03 22:06:03,26982,retargetting-ad,facebook
1 - landing_page,2018-01-24 10:21:17,27063,cool-tshirts-search,google
2 - shopping_cart,2018-01-24 11:33:17,27063,cool-tshirts-search,google
1 - landing_page,2018-01-04 01:33:35,27089,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-26 12:27:13,27141,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-26 12:42:13,27141,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-22 14:24:41,27143,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 15:59:41,27143,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-26 01:41:41,27143,weekly-newsletter,email
4 - purchase,2018-01-26 01:42:41,27143,weekly-newsletter,email
1 - landing_page,2018-01-20 04:03:31,27183,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 05:20:31,27183,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-21 15:08:31,27183,retargetting-ad,facebook
4 - purchase,2018-01-21 15:17:31,27183,retargetting-ad,facebook
1 - landing_page,2018-01-10 08:44:27,27220,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 10:37:27,27220,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 11:05:27,27220,weekly-newsletter,email
4 - purchase,2018-01-12 11:17:27,27220,weekly-newsletter,email
1 - landing_page,2018-01-14 04:06:20,27241,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-14 05:02:20,27241,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-16 04:05:20,27241,retargetting-ad,facebook
1 - landing_page,2018-01-21 20:51:52,27316,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-21 21:31:52,27316,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-25 18:21:52,27316,weekly-newsletter,email
4 - purchase,2018-01-25 18:32:52,27316,weekly-newsletter,email
1 - landing_page,2018-01-02 13:22:25,27386,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-02 16:20:25,27386,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-04 13:10:25,27386,retargetting-ad,facebook
1 - landing_page,2018-01-07 03:07:28,27411,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-07 06:04:28,27411,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-26 21:20:08,27472,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-27 01:42:08,27472,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-31 09:01:08,27472,weekly-newsletter,email
1 - landing_page,2018-01-18 20:15:18,27550,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-18 21:56:18,27550,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-18 21:57:18,27550,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-01 07:12:20,27558,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-01 08:23:20,27558,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 17:39:20,27558,retargetting-ad,facebook
1 - landing_page,2018-01-01 05:04:18,27569,cool-tshirts-search,google
2 - shopping_cart,2018-01-01 09:24:18,27569,cool-tshirts-search,google
3 - checkout,2018-01-04 22:37:18,27569,weekly-newsletter,email
1 - landing_page,2018-01-15 11:04:18,27589,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-15 14:22:18,27589,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-19 17:31:18,27589,weekly-newsletter,email
1 - landing_page,2018-01-03 08:28:22,27595,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-03 13:16:22,27595,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-13 10:27:45,27662,cool-tshirts-search,google
2 - shopping_cart,2018-01-13 12:14:45,27662,cool-tshirts-search,google
3 - checkout,2018-01-16 07:49:45,27662,retargetting-ad,facebook
1 - landing_page,2018-01-30 17:55:52,27667,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-30 20:15:52,27667,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-04 11:44:17,27694,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-04 16:22:17,27694,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-08 00:06:17,27694,retargetting-ad,facebook
1 - landing_page,2018-01-22 00:11:44,27705,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 04:15:44,27705,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-23 07:07:44,27705,retargetting-ad,facebook
1 - landing_page,2018-01-13 22:13:43,27817,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-14 00:33:43,27817,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-18 00:03:05,27870,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-18 05:02:05,27870,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-22 20:52:05,27870,paid-search,google
1 - landing_page,2018-01-26 11:08:23,27881,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-26 12:47:23,27881,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-29 01:01:23,27881,retargetting-ad,facebook
1 - landing_page,2018-01-03 10:14:44,27986,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-03 11:15:44,27986,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-06 16:09:44,27986,paid-search,google
1 - landing_page,2018-01-28 07:58:10,28031,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-28 11:31:10,28031,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-02-01 02:30:10,28031,weekly-newsletter,email
1 - landing_page,2018-01-24 00:54:58,28044,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-24 01:12:58,28044,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-27 23:26:58,28044,weekly-newsletter,email
4 - purchase,2018-01-27 23:33:58,28044,weekly-newsletter,email
1 - landing_page,2018-01-29 03:24:57,28192,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-29 04:53:57,28192,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-31 17:37:57,28192,retargetting-ad,facebook
1 - landing_page,2018-01-08 11:08:58,28207,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 12:26:58,28207,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-10 06:33:58,28207,retargetting-ad,facebook
1 - landing_page,2018-01-07 22:32:04,28212,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 03:12:04,28212,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 07:52:04,28212,paid-search,google
4 - purchase,2018-01-12 07:58:04,28212,paid-search,google
1 - landing_page,2018-01-19 18:00:59,28311,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-19 20:39:59,28311,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-23 18:30:59,28311,retargetting-ad,facebook
4 - purchase,2018-01-23 18:32:59,28311,retargetting-ad,facebook
1 - landing_page,2018-01-23 17:16:40,28418,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-23 18:00:40,28418,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-26 14:09:40,28418,retargetting-ad,facebook
1 - landing_page,2018-01-19 02:44:56,28485,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-19 03:17:56,28485,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-21 05:43:56,28485,retargetting-ad,facebook
1 - landing_page,2018-01-12 08:23:44,28509,cool-tshirts-search,google
2 - shopping_cart,2018-01-12 08:27:44,28509,cool-tshirts-search,google
3 - checkout,2018-01-12 08:58:44,28509,cool-tshirts-search,google
1 - landing_page,2018-01-13 08:00:01,28612,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-13 11:08:01,28612,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-14 19:33:01,28612,retargetting-ad,facebook
1 - landing_page,2018-01-24 15:00:02,28701,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-24 18:47:02,28701,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-24 19:15:02,28701,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-16 14:11:45,28723,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-16 16:25:45,28723,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-18 14:29:45,28723,retargetting-ad,facebook
4 - purchase,2018-01-18 14:33:45,28723,retargetting-ad,facebook
1 - landing_page,2018-01-07 14:17:10,28730,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-07 16:32:10,28730,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-09 12:44:10,28730,weekly-newsletter,email
1 - landing_page,2018-01-10 02:15:28,28800,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 02:18:28,28800,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-13 05:08:28,28800,weekly-newsletter,email
1 - landing_page,2018-01-09 15:02:01,28822,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 17:07:01,28822,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 09:51:01,28822,weekly-newsletter,email
4 - purchase,2018-01-12 09:53:01,28822,weekly-newsletter,email
1 - landing_page,2018-01-02 12:44:18,28839,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-02 15:17:18,28839,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-14 21:39:04,28850,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-14 22:52:04,28850,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-17 07:54:04,28850,retargetting-ad,facebook
4 - purchase,2018-01-17 08:07:04,28850,retargetting-ad,facebook
1 - landing_page,2018-01-01 06:37:30,28885,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-01 09:22:30,28885,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-03 17:08:28,28900,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-03 18:17:28,28900,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-08 11:35:28,28900,paid-search,google
1 - landing_page,2018-01-27 13:05:59,29079,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-27 17:45:59,29079,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-01 12:17:59,29079,retargetting-ad,facebook
1 - landing_page,2018-01-24 13:39:20,29091,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-24 13:44:20,29091,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-28 22:30:20,29091,weekly-newsletter,email
1 - landing_page,2018-01-05 20:32:34,29107,cool-tshirts-search,google
2 - shopping_cart,2018-01-05 20:51:34,29107,cool-tshirts-search,google
1 - landing_page,2018-01-23 08:33:33,29111,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-23 11:51:33,29111,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-27 03:45:33,29111,weekly-newsletter,email
1 - landing_page,2018-01-10 00:29:41,29180,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-10 02:43:41,29180,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-12 16:22:41,29180,retargetting-campaign,email
4 - purchase,2018-01-12 16:36:41,29180,retargetting-campaign,email
1 - landing_page,2018-01-28 13:20:24,29180,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-28 13:45:24,29180,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-02 11:40:04,29231,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-02 15:35:04,29231,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 16:49:04,29231,weekly-newsletter,email
1 - landing_page,2018-01-03 20:15:44,29276,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-03 20:43:44,29276,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-03 21:12:44,29276,interview-with-cool-tshirts-founder,medium
4 - purchase,2018-01-03 21:25:44,29276,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-22 11:23:54,29285,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 15:37:54,29285,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-12 15:53:17,29366,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-12 17:45:17,29366,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-16 20:29:17,29366,retargetting-ad,facebook
1 - landing_page,2018-01-24 07:06:07,29489,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-08 07:36:44,29492,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-01 05:21:52,29527,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-01 05:55:52,29527,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 21:25:52,29527,retargetting-campaign,email
1 - landing_page,2018-01-15 19:11:10,29588,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-15 19:39:10,29588,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-20 06:56:10,29588,retargetting-ad,facebook
4 - purchase,2018-01-20 07:02:10,29588,retargetting-ad,facebook
1 - landing_page,2018-01-05 03:30:39,29596,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-05 06:50:39,29596,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 00:07:39,29596,weekly-newsletter,email
1 - landing_page,2018-01-11 18:28:57,29604,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-11 21:35:57,29604,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-15 18:22:57,29604,weekly-newsletter,email
4 - purchase,2018-01-15 18:24:57,29604,weekly-newsletter,email
1 - landing_page,2018-01-15 21:29:30,29624,cool-tshirts-search,google
2 - shopping_cart,2018-01-16 00:36:30,29624,cool-tshirts-search,google
1 - landing_page,2018-01-22 03:50:37,29652,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 05:45:37,29652,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-25 10:42:37,29652,paid-search,google
